AddToPlaylist,0.921875,0.9193548387096774
BookRestaurant,0.8914473684210527,0.9565217391304348
PlayMusic,0.8729641693811075,0.8604651162790697
RateBook,0.9112903225806451,0.9875
SearchCreativeWork,0.9359190556492412,0.8878504672897196
SearchScreeningEvent,0.9224283305227656,0.8130841121495327
GetWeather,0.8993288590604027,0.9807692307692307
